Gyáriszám,Azonosító,Kezdõ_dátum,Záró dátum,Hatásos_érték_[kWh],Hatásos státusz,Hatásos vesz érték [kWh],Hatásos vesz státusz,Szaldó érték [kWh],Szaldó státusz
9940220802,HU000220F11-S00000000000007928672,2025-01-10 21:45:00,2025-01-10 22:00,0.053,2,0.0,2,0.053,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 22:00:00,2025-01-10 22:15,0.053,2,0.0,2,0.053,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 22:15:00,2025-01-10 22:30,0.053,2,0.0,2,0.053,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 22:30:00,2025-01-10 22:45,0.05,2,0.0,2,0.05,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 22:45:00,2025-01-10 23:00,0.052,2,0.0,2,0.052,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 23:00:00,2025-01-10 23:15,0.049,2,0.0,2,0.049,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 23:15:00,2025-01-10 23:30,0.051,2,0.0,2,0.051,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 23:30:00,2025-01-10 23:45,0.039,2,0.0,2,0.039,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 23:45:00,2025-01-11 00:00,0.043,2,0.0,2,0.043,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 00:00:00,2025-01-11 00:15,0.059,2,0.0,2,0.059,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 00:15:00,2025-01-11 00:30,0.067,2,0.0,2,0.067,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 00:30:00,2025-01-11 00:45,0.043,2,0.0,2,0.043,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 00:45:00,2025-01-11 01:00,0.089,2,0.0,2,0.089,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 01:00:00,2025-01-11 01:15,0.192,2,0.0,2,0.192,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 01:15:00,2025-01-11 01:30,0.161,2,0.0,2,0.161,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 01:30:00,2025-01-11 01:45,0.166,2,0.0,2,0.166,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 01:45:00,2025-01-11 02:00,0.161,2,0.0,2,0.161,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 02:00:00,2025-01-11 02:15,0.15,2,0.0,2,0.15,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 02:15:00,2025-01-11 02:30,0.142,2,0.0,2,0.142,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 02:30:00,2025-01-11 02:45,0.152,2,0.0,2,0.152,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 02:45:00,2025-01-11 03:00,0.161,2,0.0,2,0.161,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 03:00:00,2025-01-11 03:15,0.157,2,0.0,2,0.157,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 03:15:00,2025-01-11 03:30,0.164,2,0.0,2,0.164,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 03:30:00,2025-01-11 03:45,0.141,2,0.0,2,0.141,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 03:45:00,2025-01-11 04:00,0.144,2,0.0,2,0.144,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 04:00:00,2025-01-11 04:15,0.105,2,0.0,2,0.105,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 04:15:00,2025-01-11 04:30,0.04,2,0.0,2,0.04,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 04:30:00,2025-01-11 04:45,0.032,2,0.0,2,0.032,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 04:45:00,2025-01-11 05:00,0.037,2,0.0,2,0.037,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 05:00:00,2025-01-11 05:15,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 05:15:00,2025-01-11 05:30,0.039,2,0.0,2,0.039,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 05:30:00,2025-01-11 05:45,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 05:45:00,2025-01-11 06:00,0.438,2,0.0,2,0.438,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 06:00:00,2025-01-11 06:15,0.121,2,0.0,2,0.121,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 06:15:00,2025-01-11 06:30,0.039,2,0.0,2,0.039,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 06:30:00,2025-01-11 06:45,0.032,2,0.0,2,0.032,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 06:45:00,2025-01-11 07:00,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 07:00:00,2025-01-11 07:15,0.516,2,0.0,2,0.516,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 07:15:00,2025-01-11 07:30,0.534,2,0.0,2,0.534,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 07:30:00,2025-01-11 07:45,0.159,2,0.0,2,0.159,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 07:45:00,2025-01-11 08:00,0.121,2,0.0,2,0.121,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 08:00:00,2025-01-11 08:15,0.179,2,0.0,2,0.179,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 08:15:00,2025-01-11 08:30,0.04,2,0.0,2,0.04,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 08:30:00,2025-01-11 08:45,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 08:45:00,2025-01-11 09:00,0.066,2,0.0,2,0.066,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 09:00:00,2025-01-11 09:15,0.193,2,0.0,2,0.193,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 09:15:00,2025-01-11 09:30,0.159,2,0.0,2,0.159,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 09:30:00,2025-01-11 09:45,0.155,2,0.0,2,0.155,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 09:45:00,2025-01-11 10:00,0.155,2,0.0,2,0.155,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 10:00:00,2025-01-11 10:15,0.159,2,0.0,2,0.159,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 10:15:00,2025-01-11 10:30,0.155,2,0.0,2,0.155,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 10:30:00,2025-01-11 10:45,0.548,2,0.0,2,0.548,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 10:45:00,2025-01-11 11:00,0.608,2,0.0,2,0.608,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 11:00:00,2025-01-11 11:15,0.375,2,0.0,2,0.375,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 11:15:00,2025-01-11 11:30,0.4,2,0.0,2,0.4,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 11:30:00,2025-01-11 11:45,0.526,2,0.0,2,0.526,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 11:45:00,2025-01-11 12:00,0.483,2,0.0,2,0.483,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 12:00:00,2025-01-11 12:15,0.298,2,0.0,2,0.298,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 12:15:00,2025-01-11 12:30,0.189,2,0.0,2,0.189,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 12:30:00,2025-01-11 12:45,0.196,2,0.0,2,0.196,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 12:45:00,2025-01-11 13:00,0.201,2,0.0,2,0.201,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 13:00:00,2025-01-11 13:15,0.204,2,0.0,2,0.204,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 13:15:00,2025-01-11 13:30,0.201,2,0.0,2,0.201,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 13:30:00,2025-01-11 13:45,0.154,2,0.0,2,0.154,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 13:45:00,2025-01-11 14:00,0.016,2,0.0,2,0.016,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 14:00:00,2025-01-11 14:15,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 14:15:00,2025-01-11 14:30,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 14:30:00,2025-01-11 14:45,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 14:45:00,2025-01-11 15:00,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 15:00:00,2025-01-11 15:15,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 15:15:00,2025-01-11 15:30,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 15:30:00,2025-01-11 15:45,0.557,2,0.0,2,0.557,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 15:45:00,2025-01-11 16:00,0.714,2,0.0,2,0.714,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 16:00:00,2025-01-11 16:15,0.409,2,0.0,2,0.409,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 16:15:00,2025-01-11 16:30,0.24,2,0.0,2,0.24,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 16:30:00,2025-01-11 16:45,0.616,2,0.0,2,0.616,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 16:45:00,2025-01-11 17:00,0.939,2,0.0,2,0.939,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 17:00:00,2025-01-11 17:15,0.94,2,0.0,2,0.94,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 17:15:00,2025-01-11 17:30,0.679,2,0.0,2,0.679,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 17:30:00,2025-01-11 17:45,0.409,2,0.0,2,0.409,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 17:45:00,2025-01-11 18:00,0.797,2,0.0,2,0.797,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 18:00:00,2025-01-11 18:15,0.937,2,0.0,2,0.937,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 18:15:00,2025-01-11 18:30,0.411,2,0.0,2,0.411,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 18:30:00,2025-01-11 18:45,0.421,2,0.0,2,0.421,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 18:45:00,2025-01-11 19:00,0.79,2,0.0,2,0.79,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 19:00:00,2025-01-11 19:15,0.311,2,0.0,2,0.311,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 19:15:00,2025-01-11 19:30,0.486,2,0.0,2,0.486,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 19:30:00,2025-01-11 19:45,0.7,2,0.0,2,0.7,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 19:45:00,2025-01-11 20:00,0.498,2,0.0,2,0.498,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 20:00:00,2025-01-11 20:15,0.404,2,0.0,2,0.404,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 20:15:00,2025-01-11 20:30,0.336,2,0.0,2,0.336,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 20:30:00,2025-01-11 20:45,0.818,2,0.0,2,0.818,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 20:45:00,2025-01-11 21:00,0.229,2,0.0,2,0.229,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 21:00:00,2025-01-11 21:15,0.051,2,0.0,2,0.051,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 21:15:00,2025-01-11 21:30,0.052,2,0.0,2,0.052,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 21:30:00,2025-01-11 21:45,0.054,2,0.0,2,0.054,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 21:45:00,2025-01-11 22:00,0.051,2,0.0,2,0.051,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 22:00:00,2025-01-11 22:15,0.052,2,0.0,2,0.052,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 22:15:00,2025-01-11 22:30,0.055,2,0.0,2,0.055,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 22:30:00,2025-01-11 22:45,0.051,2,0.0,2,0.051,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 22:45:00,2025-01-11 23:00,0.05,2,0.0,2,0.05,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 23:00:00,2025-01-11 23:15,0.053,2,0.0,2,0.053,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 23:15:00,2025-01-11 23:30,0.052,2,0.0,2,0.052,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 23:30:00,2025-01-11 23:45,0.048,2,0.0,2,0.048,2
9940220802,HU000220F11-S00000000000007928672,2025-01-11 23:45:00,2025-01-12 00:00,0.036,2,0.0,2,0.036,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 00:00:00,2025-01-12 00:15,0.037,2,0.0,2,0.037,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 00:15:00,2025-01-12 00:30,0.037,2,0.0,2,0.037,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 00:30:00,2025-01-12 00:45,0.035,2,0.0,2,0.035,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 00:45:00,2025-01-12 01:00,0.039,2,0.0,2,0.039,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 01:00:00,2025-01-12 01:15,0.194,2,0.0,2,0.194,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 01:15:00,2025-01-12 01:30,0.161,2,0.0,2,0.161,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 01:30:00,2025-01-12 01:45,0.16,2,0.0,2,0.16,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 01:45:00,2025-01-12 02:00,0.158,2,0.0,2,0.158,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 02:00:00,2025-01-12 02:15,0.159,2,0.0,2,0.159,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 02:15:00,2025-01-12 02:30,0.158,2,0.0,2,0.158,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 02:30:00,2025-01-12 02:45,0.141,2,0.0,2,0.141,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 02:45:00,2025-01-12 03:00,0.143,2,0.0,2,0.143,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 03:00:00,2025-01-12 03:15,0.162,2,0.0,2,0.162,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 03:15:00,2025-01-12 03:30,0.158,2,0.0,2,0.158,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 03:30:00,2025-01-12 03:45,0.07,2,0.0,2,0.07,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 03:45:00,2025-01-12 04:00,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 04:00:00,2025-01-12 04:15,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 04:15:00,2025-01-12 04:30,0.082,2,0.0,2,0.082,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 04:30:00,2025-01-12 04:45,0.453,2,0.0,2,0.453,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 04:45:00,2025-01-12 05:00,0.157,2,0.0,2,0.157,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 05:00:00,2025-01-12 05:15,0.151,2,0.0,2,0.151,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 05:15:00,2025-01-12 05:30,0.151,2,0.0,2,0.151,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 05:30:00,2025-01-12 05:45,0.164,2,0.0,2,0.164,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 05:45:00,2025-01-12 06:00,0.157,2,0.0,2,0.157,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 06:00:00,2025-01-12 06:15,0.165,2,0.0,2,0.165,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 06:15:00,2025-01-12 06:30,0.154,2,0.0,2,0.154,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 06:30:00,2025-01-12 06:45,0.16,2,0.0,2,0.16,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 06:45:00,2025-01-12 07:00,0.143,2,0.0,2,0.143,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 07:00:00,2025-01-12 07:15,0.142,2,0.0,2,0.142,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 07:15:00,2025-01-12 07:30,0.153,2,0.0,2,0.153,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 07:30:00,2025-01-12 07:45,0.161,2,0.0,2,0.161,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 07:45:00,2025-01-12 08:00,0.155,2,0.0,2,0.155,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 08:00:00,2025-01-12 08:15,0.144,2,0.0,2,0.144,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 08:15:00,2025-01-12 08:30,0.345,2,0.0,2,0.345,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 08:30:00,2025-01-12 08:45,0.563,2,0.0,2,0.563,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 08:45:00,2025-01-12 09:00,0.214,2,0.0,2,0.214,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 09:00:00,2025-01-12 09:15,0.423,2,0.0,2,0.423,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 09:15:00,2025-01-12 09:30,0.332,2,0.0,2,0.332,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 09:30:00,2025-01-12 09:45,0.315,2,0.0,2,0.315,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 09:45:00,2025-01-12 10:00,0.241,2,0.0,2,0.241,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 10:00:00,2025-01-12 10:15,0.455,2,0.0,2,0.455,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 10:15:00,2025-01-12 10:30,0.124,2,0.0,2,0.124,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 10:30:00,2025-01-12 10:45,0.253,2,0.0,2,0.253,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 10:45:00,2025-01-12 11:00,0.035,2,0.0,2,0.035,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 11:00:00,2025-01-12 11:15,0.639,2,0.0,2,0.639,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 11:15:00,2025-01-12 11:30,0.642,2,0.0,2,0.642,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 11:30:00,2025-01-12 11:45,0.16,2,0.0,2,0.16,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 11:45:00,2025-01-12 12:00,0.395,2,0.0,2,0.395,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 12:00:00,2025-01-12 12:15,0.587,2,0.0,2,0.587,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 12:15:00,2025-01-12 12:30,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 12:30:00,2025-01-12 12:45,0.2,2,0.0,2,0.2,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 12:45:00,2025-01-12 13:00,0.618,2,0.0,2,0.618,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 13:00:00,2025-01-12 13:15,0.331,2,0.0,2,0.331,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 13:15:00,2025-01-12 13:30,0.148,2,0.0,2,0.148,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 13:30:00,2025-01-12 13:45,0.177,2,0.0,2,0.177,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 13:45:00,2025-01-12 14:00,0.014,2,0.0,2,0.014,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 14:00:00,2025-01-12 14:15,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 14:15:00,2025-01-12 14:30,0.095,2,0.0,2,0.095,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 14:30:00,2025-01-12 14:45,0.161,2,0.0,2,0.161,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 14:45:00,2025-01-12 15:00,0.131,2,0.0,2,0.131,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 15:00:00,2025-01-12 15:15,0.128,2,0.0,2,0.128,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 15:15:00,2025-01-12 15:30,0.605,2,0.0,2,0.605,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 15:30:00,2025-01-12 15:45,1.139,2,0.0,2,1.139,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 15:45:00,2025-01-12 16:00,0.949,2,0.0,2,0.949,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 16:00:00,2025-01-12 16:15,0.631,2,0.0,2,0.631,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 16:15:00,2025-01-12 16:30,0.425,2,0.0,2,0.425,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 16:30:00,2025-01-12 16:45,0.327,2,0.0,2,0.327,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 16:45:00,2025-01-12 17:00,0.924,2,0.0,2,0.924,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 17:00:00,2025-01-12 17:15,0.771,2,0.0,2,0.771,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 17:15:00,2025-01-12 17:30,0.506,2,0.0,2,0.506,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 17:30:00,2025-01-12 17:45,0.26,2,0.0,2,0.26,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 17:45:00,2025-01-12 18:00,0.254,2,0.0,2,0.254,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 18:00:00,2025-01-12 18:15,0.256,2,0.0,2,0.256,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 18:15:00,2025-01-12 18:30,0.384,2,0.0,2,0.384,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 18:30:00,2025-01-12 18:45,0.563,2,0.0,2,0.563,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 18:45:00,2025-01-12 19:00,0.763,2,0.0,2,0.763,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 19:00:00,2025-01-12 19:15,0.68,2,0.0,2,0.68,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 19:15:00,2025-01-12 19:30,0.25,2,0.0,2,0.25,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 19:30:00,2025-01-12 19:45,0.641,2,0.0,2,0.641,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 19:45:00,2025-01-12 20:00,0.546,2,0.0,2,0.546,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 20:00:00,2025-01-12 20:15,0.254,2,0.0,2,0.254,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 20:15:00,2025-01-12 20:30,0.546,2,0.0,2,0.546,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 20:30:00,2025-01-12 20:45,0.737,2,0.0,2,0.737,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 20:45:00,2025-01-12 21:00,0.173,2,0.0,2,0.173,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 21:00:00,2025-01-12 21:15,0.051,2,0.0,2,0.051,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 21:15:00,2025-01-12 21:30,0.047,2,0.0,2,0.047,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 21:30:00,2025-01-12 21:45,0.054,2,0.0,2,0.054,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 21:45:00,2025-01-12 22:00,0.05,2,0.0,2,0.05,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 22:00:00,2025-01-12 22:15,0.052,2,0.0,2,0.052,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 22:15:00,2025-01-12 22:30,0.048,2,0.0,2,0.048,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 22:30:00,2025-01-12 22:45,0.055,2,0.0,2,0.055,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 22:45:00,2025-01-12 23:00,0.054,2,0.0,2,0.054,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 23:00:00,2025-01-12 23:15,0.054,2,0.0,2,0.054,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 23:15:00,2025-01-12 23:30,0.035,2,0.0,2,0.035,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 23:30:00,2025-01-12 23:45,0.039,2,0.0,2,0.039,2
9940220802,HU000220F11-S00000000000007928672,2025-01-12 23:45:00,2025-01-13 00:00,0.035,2,0.0,2,0.035,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 00:00:00,2025-01-13 00:15,0.037,2,0.0,2,0.037,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 00:15:00,2025-01-13 00:30,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 00:30:00,2025-01-13 00:45,0.058,2,0.0,2,0.058,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 00:45:00,2025-01-13 01:00,0.193,2,0.0,2,0.193,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 01:00:00,2025-01-13 01:15,0.162,2,0.0,2,0.162,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 01:15:00,2025-01-13 01:30,0.155,2,0.0,2,0.155,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 01:30:00,2025-01-13 01:45,0.163,2,0.0,2,0.163,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 01:45:00,2025-01-13 02:00,0.159,2,0.0,2,0.159,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 02:00:00,2025-01-13 02:15,0.159,2,0.0,2,0.159,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 02:15:00,2025-01-13 02:30,0.139,2,0.0,2,0.139,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 02:30:00,2025-01-13 02:45,0.146,2,0.0,2,0.146,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 02:45:00,2025-01-13 03:00,0.133,2,0.0,2,0.133,2
9940220802,HU000220F11-S00000000000007928672,2025-01-13 03:00:00,2025-01-13 03:15,0.037,2,0.0,2,0.037,2
